UUID,Soubory,Typ,Původní/jiné označení -  Archivní jednotka,Původní/jiné označení -  Inventární číslo,Původní/jiné označení -  Bod schůze,Původní/jiné označení -  Signatura,Ukládací jednotka - typ,Ukládací jednotka - hodnota,Obsah
3d963e659e964f0d8d0e63ea216f95a2,,složka,401,,26,,svazek,316,Obsazení vedoucích funkcí v letectvu a vojsku protivzdušné obrany státu v Československé lidové armádě
8194b3099bb548b8aaa0ed47a07232cd,,složka,401,,27,,svazek,316,Udělení čestných titulů a propůjčení řádů a vyznamenání uměleckým pracovníkům ve II. pololetí 1961
cb6d72c529cf4e3695f6be1edaee1ab7,,složka,401,,28,,svazek,316,Vyznamenání pracovníků národního podniku Dopravní stavby Olomouc
134e1e8b133e42578cc00b733317230a,,složka,401,,29,,svazek,316,Předběžné zhodnocení výsledků závodů pracujících ve zkrácené pracovní době na I. čtvrtletí 1961
6acb995ec77f4d39a4065ff713a2595d,,složka,401,,30,,svazek,316,Převedení zemědělského a lesnického školství do působnosti Ministerstva školství a kultury
c626cf28d69145578359455aafadd9a5,,složka,401,,31,,svazek,316,Odložení návštěvy stranické a vládní delegace NDR do ČSSR (ústně)
eaf388548d87429f902210376e6ffe50,,složka,401,,32,,svazek,316,Delegace na poradu představitelů komunistických a dělnických stran v Moskvě (ústně)
7306cfb9621f455583539380e47e087a,,složka,401,,33,,svazek,316,Dodávka letadel Il 14 do Guineje (ústně)
8dd55e27ac824ab1829a9b73c164d456,,složka,401,,34,,svazek,316,Jmenování alternáta předsedy československo-německého výboru pro hospodářskou spolupráci (ústně)
ff4df285c13646b7873abc0b1b6e0685,,série,,,,,,,K informaci
f187ab0b03a24806a715c9f6f583319e,,složka,401,,1inf,,svazek,316,Současné albánsko-sovětské vztahy; dopis Ústředního výboru Komunistické strany Číny všem členům strany o posouzení návrhu stanov lidové komuny; zpráva o XIV. sjezdu Mongolské lidové revoluční strany a 40. výročí mongolské lidové revoluce
0c9e17ad886a4949be7f047fc45c23e9,,složka,401,,4inf,,svazek,316,Příprava sjezdu Komunistické strany Japonska
0d38a12d446d4bbeaae9972bdc6925de,,složka,401,,5inf,,svazek,316,Dopis Envera Hodži a Mehmeda Šehu
919a185423084312a9eaebd1c6c90707,,série,,,,,,,Schůze Politického byra KSČ ze dne 1. srpna 1961
8ea26c2d2b7143ce94578208bd258a96,,série,,,,,,,Program
c62048e59a2f49f5af0d8b2a54e68613,,složka,402,,0,,svazek,317,Zápis
9bc1cceff4a84aeeacf73a430a577eb9,,složka,402,,1,,svazek,317,Prověrka zajišťování výrobních úkolů pro komplexní bytovou výstavbu uložených usnesením Ústředního výboru KSČ z 5. 3. 1959
3f3687031b1e4a80aedbfd12b353822a,,složka,402,,2,,svazek,317,Časový plán a organizační zajištění vypracování typových podkladů pro občanskou výstavbu a vybavení učilišť
dac017cca5fa4fb2b074c89d00de109c,,složka,402,,3,,svazek,317,Současný stav lesního hospodářství ČSSR a návrh opatření k odstranění nedostatků a řešení problémů
e2833cb4741a43cab06b34ca66c8f002,,složka,402,,4,,svazek,317,"Konání mezinárodní konference Rady vzájemné hospodářské pomocí o metodách rozboru, kontroly a řízení pochodů v hutní výrobě s použitím měřící a výpočtové techniky"
e052cfc01d9244868e2d4cff6f7ab65d,,složka,402,,5,,svazek,317,Plnění mezistátní dohody uzavřené mezi vládou ČSSR a vládou BLR o vzájemné spolupráci při využití ložiska měděných rud Medet
244e172669b247c0a1e4c94a5af45ef6,,složka,402,,6,,svazek,317,Koncepce československých zahraniční politiky vůči africkým zemím
b99af3ca8287434eb1282fd647233182,,složka,402,,7,,svazek,317,Výsledky návštěvy prezidenta Indonéské republiky v ČSSR
a79d8d7f8b9544d2b8bab8c55c454baa,,složka,402,,8,,svazek,317,Výsledky jednání somálské vládní delegace v ČSSR
cf41c4f9e44c4695bfd8f36c10719968,,složka,402,,9,,svazek,317,Plnění plánu těžby v ostravsko-karvinském revíru ve II. pololetí 1961
c350a80f42df4ad3854d7cdf1481ed85,,složka,402,,10,,svazek,317,Zpráva komise sekretariátu Ústředního výboru KSČ o plnění základních usnesení strany a vlády v ostravsko-karvinském revíru a návrh opatření pro konsolidaci poměrů a příprava podmínek zkrácené pracovní doby
b9502edc80674f97a000b5e0d4eabad9,,složka,402,,11,,svazek,317,Zabezpečení růstu kvalifikace pracujících v Jihomoravském kraji
9bc7797df7de4f6ca0410b8c5562e235,,složka,402,,12,,svazek,317,Rozbor příčin leteckých událostí
57ea04090c8d4fa6b0e09f6485e4abf5,,složka,402,,13,,svazek,317,Směrnice pro oslavy Dne Československé lidové armády v roce 1961
7cedf414adfd42519e2dfddef3a6be9a,,složka,402,,14,,svazek,317,Plán hlavních prací vlády na II. pololetí 1961
3f4d6c499b864631b28f502e33d0f105,,složka,402,,15,,svazek,317,Postup při projednávání otázek odměňování práce v zemědělství
90ff2c97fc3149bc983a15203f08b414,,složka,402,,16,,svazek,317,Zásady další činnosti Křesťanské mírové konference
98da49e7799048468cea2fb5a06d4359,,složka,402,,17,,svazek,317,Zajištění plenární schůze Národního shromáždění v září 1961
9653760b60574b6784ec98f4d7328119,,složka,402,,18,,svazek,317,Změna vedoucích československé delegace ve stálé komisi Rady vzájemné hospodářské pomocí pro zemědělství
a6522f615c54416fb9c0278f04808f6e,,složka,402,,19,,svazek,317,Personální návrhy Ministerstva národní obrany
9dab22c2cd81458e9cde618ad929e265,,složka,402,,20,,svazek,317,"Přijetí Jozefa Šišky, bývalého vedoucího tajemníka Krajského výboru KSS Prešov, za kandidáta KSČ"
9fe0084c64d44550a6478508dfc5fb6f,,složka,402,,21,,svazek,317,Zpráva o zásadách spolupráce mezi ČSSR a PLR ve výrobě traktorů a zemědělských strojů
64b9ccc033814b61b93ea9e703e517b7,,složka,402,,22,,svazek,317,Stanovisko Ústředního výboru KSČ k návrhu programu KSSS
020e514582184c4b89a437a283ca0b17,,složka,402,,23,,svazek,317,Průběh žňových prací a nákupu obilí
6f32ec11a027431ba377e7c5556e9d0d,,složka,402,,24,,svazek,317,"Udělení čestné vědecké hodnosti prezidentu republiky Ghana, Kwane Nkrumahovi"
682f92457d174b2891ffdbf99f8d51b8,,složka,402,,25,,svazek,317,Pomoc osvobozeneckému hnutí Portugalské Guineje (ústně)
ab0ed65f52324722bf30c73a15211e6e,,složka,402,,26,,svazek,317,Návštěva prezidenta republiky a ministra zahraničních věcí Kubánské republiky v ČSSR (ústně)
9fc2a68dc80d4663ad66a6b1682309d9,,série,,,,,,,Schůze Politického byra KSČ ze dne 8. srpna 1961
299ec913b76d4baba3da6a62e6c59aa7,,série,,,,,,,Program
4ecbb70ec9ad40a6879c330182805097,,složka,403,,0,,svazek,318,Zápis
c60874b2668e49df80ccf75efaffc525,,složka,403,,1,,svazek,318,"Návrhy opatření o státní kontrole, statistice a ostatních oborech národohospodářské evidence"
30d013ccad9b4f5a87d4c7ef997169a5,,složka,403,,2,,svazek,318,Opatření k sestavení zvláštní části státního plánu rozvoje Národního hospodářství ČSSR na rok 1962
66ccb22b65674a6fa3b9b39c6e752f89,,složka,403,,3,,svazek,318,Plnění zvláštní části státního plánu vědecko-výzkumných prací (zbraní hromadného ničení) za léta 1959-1960
bbc56f30f04f45c199e916db2fa0fa92,,složka,403,,4,,svazek,318,Plnění usnesení Ústředního výboru KSČ ze dne 7. 12. 1960 o zabezpečení rychlého rozvoje chemického průmyslu ve 3. pětiletce
24ad6b664d674d34bde2aa9de0dd25a4,,složka,403,,5,,svazek,318,Schválení výsledků hospodářských jednání mezi ČSSR a KLDR
eb18e749cb6e4c1e95d648075ac9e115,,složka,403,,6,,svazek,318,Plán velkých celostátních a významných zahraničních výstavních akcí na rok 1962
d9806a8d15604617a293de0edf237edb,,složka,403,,7,,svazek,318,Návrh na zařazení nového bodu na XVI. Valném shromáždění Organizace spojených národů
0f6576489bc641c9bc3909d22cdfea19,,složka,403,,8,,svazek,318,Pozvání oficiální delegace britské Labour Party ke studiu otázek našeho sociálního zabezpečení
890ef03e042e425eb6a5df44a9ea5e3a,,složka,403,,9,,svazek,318,Průběh a výsledky návštěvy vládní delegace Vietnamské demokratické republiky v ČSSR
1d43d939f4594d28b08fd0459001a734,,složka,403,,10,,svazek,318,Pomoc kamerunské straně UPC (usnesení v zápise nebylo)
36fec1b8ad8e4029b91a7bc80925b880,,složka,403,,11,,svazek,318,Doplňující balzamovaní těla Klementa Gottwalda
8bcc3a1985414552aa42957c49f2fe43,,složka,403,,12,,svazek,318,Nový způsob projednávání státního rozpočtu Národního shromáždění a jeho orgány
cb227fab4f7b4e0cb56739bf39b5e26a,,složka,403,,13,,svazek,318,Příprava Dne horníků
b6c5907512ef457b84e74ecbec21c163,,složka,403,,14,,svazek,318,Rozšíření nesprávných informací v otázce geologického průzkumu na Jesenicku
f611e0631f864483917a20bcf8e02a2e,,složka,403,,15,,svazek,318,Vyslání skupiny poslanců Národního shromáždění do jižní Itálie
f3c3cb11ea0b4bf88d2ab4509beb6273,,složka,403,,16,,svazek,318,Zpráva k případu Viléma Novotného
090fd1cfa5544a9493453348547bc17c,,složka,403,,17,,svazek,318,Propůjčení Řádu práce Ondřeji Klokočovi a Otto Krajňákovi
84626cbb94a141c38498916fe2f870bb,,složka,403,,18,,svazek,318,Personální návrhy Ministerstva zahraničních věcí
ba4ca3646cd64962a85ea7ce5586553c,,složka,403,,19,,svazek,318,Uzavření smluvních dokumentů o dalších dodávkách speciálního materiálů z ČSSR na Kubu
4cde8e4132574ad9a59b8cc445e11c3e,,složka,403,,20,,svazek,318,Zpráva o poradě prvních tajemníků ústředních výborů komunistických a dělnických stran členských zemí Varšavské dohody v Moskvě a návrh stanoviska Ústřednímu výboru KSČ
fc03ab8bf551435b9520a4866ce08a0f,,složka,403,,21,,svazek,318,Návrh na uložení ostatků Václava Kopeckého v Národním památníku na hoře Vítkově
3b6518b32c154de8b9a8a2dc699685a1,,série,,,,,,,Schůze Politického byra KSČ ze dne 15. srpna 1961
6235862fe0574f17a38a578d66ad445f,,série,,,,,,,Program
541a21a0f58e4eff9538a961c24a0ea5,,složka,404,,0,,svazek,318,Zápis
cde63b13f03f44e4ba8706aee8ebde12,,složka,404,,1,,svazek,318,Zajištění výrobních a nákupních úkolů zemědělských výrobků ve IV. čtvrtletí 1961
782bc19a89aa4331972fdf052c23e0a0,,složka,404,,2,,svazek,318,Opatření k zajištění plynulého zásobování obyvatelstva
850163d8d4a84d17bd039ac2282cbda3,,složka,404,,3,,svazek,318,Spolupráce s PLR ve výrobě středního kolového obrněného transportéru
5e60f79c4856463aa1cf91bdd2664757,,složka,404,,4,,svazek,318,Opatření provedená k odstranění nedostatků v dodávkách investičních celků v Přerovských strojírnách do Egyptské oblasti Sjednocených arabských republik
84e85f30821748b492f6e33511148408,,složka,404,,5,,svazek,318,"Zvyšování kvalifikace dělníků, techniků a vědeckých pracovníků na úseku výstavby"
a497f396ccf74c9b8ad048b090b5ef44,,složka,404,,6,,svazek,318,Záznamy o jednání mezi prezidentem Kwame Nkrumahem a Antonínem Novotným a dalšími československými představiteli
ad2440b6538247f4b038185746e0c60d,,složka,404,,7,,svazek,318,Návrh vládního prohlášení k uzavření Mírové smlouvy s Německem
fb8af0254f624510878e2b3fc0c08f83,,složka,404,,8,,svazek,318,Kandidatura na funkci oblastního ředitele Světové zdravotnické organizace pro Evropu
b0127c2e8a10487f8d0c03e376241541,,složka,404,,9,,svazek,318,Program oficiálního zahájení mezinárodního veletrhu v Brně 1961 a složení československé vládní delegace
76ce94dc662646cabab211fc3d8afadf,,složka,404,,10,,svazek,318,Složení delegace Ústředního výboru KSČ na odhalení památníku Janu Švermovi
886ef31b1a5a459dbb3903f278c99e94,,složka,404,,11,,svazek,318,Odvolání Františka Petružely z funkce náměstka ministra financí a jmenování Antonína Stratílka do této funkce
40d43eebc765428c99d4d025c2d2a55b,,složka,404,,12,,svazek,318,Personální návrhy Ministerstva zahraničních věcí
d9bb423e47d8466da6e05547c963fb60,,složka,404,,13,,svazek,318,Svolání pléna Ústředního výboru KSČ dne 14. a 15. 9. 1961
0c9e823c7dec40f9ad47da8be034b06c,,složka,404,,14,,svazek,318,Delegování Rudolfa Strechaje na večer družby do Ostravy
9c4422160b4a44609b71bf19b64f4339,,série,,,,,,,K informaci
dc873cbbe2ad4c128eb2a0e4280f0179,,složka,404,,1inf,,svazek,318,"Dopis Ramize Ali k poradě I. tajemníků komunistických stran v Moskvě a stanovisko Ústředního výboru Albánské strany práce k uzavření mírové smlouvy s Německem; návštěva sovětského velvyslance Vinogradova u prezidenta Charles de Gaulle; záznam o přijetí tuniského ministra zahraničí Dr. Dadeka Mokaddema Rudolfem Barákem; návštěva dvou peruánských poslanců v ČSSR; zpráva o rozhovorech s předsedou výkonného výboru Labour Party poslancem Richardem Crossmannem a dalšími členy delegace britských zemědělců, kteří navštívili ČSSR"
b9394ea788414b5c8a42120b5e0d154a,,série,,,,,,,Schůze Politického byra KSČ ze dne 22. srpna 1961
6a9c2932294d4093afdc0f9917d28328,,série,,,,,,,Program
c90cc4b43bb049a493f9e724b2cb45d8,,složka,405,,0,,svazek,319,Zápis
3cb1be8350f841fd9512decf7f3587db,,složka,405,,1,,svazek,319,Plnění zvláštní části státního plánu rozvoje národního hospodářství ČSSR za I. pololetí 1961
a7d1968e3a72448abb5256a5ad2c59ac,,složka,405,,2,,svazek,319,"Řešení hlavních problémů v Závodů Vladimíra Iliča Lenina Plzeň, ve 3. pětiletce"
5e43586235694b6cb9b58129bc8813da,,složka,405,,3,,svazek,319,Stanovisko Ústředního výboru KSČ k plnění usnesení plenárního zasedání Ústředního výboru KSČ k zabezpečení rychlého rozvoje chemického průmyslu ve 3. pětiletce
16d6fd677ffb4097863f8e5e76b4f7d5,,složka,405,,4,,svazek,319,Příprava návštěvy stranické a vládní delegace PLR v ČSSR
f560f3f3801145e19c036f814807db79,,složka,405,,5,,svazek,319,Zavedení vízové povinnosti na všechny druhy albánských cestovních pasů
0749b2e2d01344c4af4f51a621272a81,,složka,405,,6,,svazek,319,Vyslání delegace Československé skupiny Meziparlamentní unie na 50. konferenci Meziparlamentní unie
3509eebce39c496dba5df124014aa8f3,,složka,405,,7,,svazek,319,Pozvání Meziparlamentní unie ke konání jarního zasedání v roce 1962 do Prahy
fb4322e596c24f738026bb0ae64482b1,,složka,405,,8,,svazek,319,Zrušení usnesení o dodávkách speciálního materiálu Republice Ekvádor
626ee7fc21e14a3e962dd828f6c714f3,,složka,405,,9,,svazek,319,"Delegování Jiřího Hendrycha na aktiv komunistů, který pořádá MěstV KSČ Praha"
172fb67f6f0245ef9b581523c3639bca,,složka,405,,10,,svazek,319,"Závady v hospodaření a trestná činnost v Jednotném zemědělském družstvu Branka, okres Opava"
bcabbe230ae94ee5907f0c2eee1b3c53,,složka,405,,11,,svazek,319,"Opatření k zabezpečení sklizně silážní kukuřice, brambor a cukrovky v letošním roce"
05d2f27f051e4508b73dfc0487ff6b70,,složka,405,,12,,svazek,319,Výsledky porady zástupců zainteresovaných členských zemí Rady vzájemné hospodářské pomocí k některým otázkám zajištění výroby a dodávek vojenské techniky
75c6ed33185d45379a7d64cf04048bdc,,složka,405,,13,,svazek,319,Požadavek vlády Republiky Mali ve speciální oblasti
91dbcb9555194088a396519b8c0fcd72,,složka,405,,14,,svazek,319,"Propůjčení Řádu práce Václavu Baumgartlovi, pracovníku ministerstva vnitra"
71ade43dab294bbe9d31d6759f6da8f1,,série,,,,,,,K informaci
af85e18e6c464457ab25680677b58f4e,,složka,405,,1inf,,svazek,319,"""Velký skok vpřed"" v čínském národním hospodářství v letech 1958-1960"
a1aaef33bfa847c4aa20d524bea68c43,,série,,,,,,,Schůze Politického byra KSČ ze dne 29. srpna 1961
35b4095d6ffe40628b30bbe69f16a96b,,série,,,,,,,Program
c7eb7a235b084c61ace7b44520ac2e56,,složka,406,,0,,svazek,319,Zápis
bd4728c79383421b9776e6fa582495e0,,složka,406,,1,,svazek,319,"Zásady řešení některých hospodářských otázek, které souvisejí s opatřeními prováděnými ke zvýšení obranyschopnosti země"
c20c5fd74ab3446b8a537ae03c1e65c4,,složka,406,,4,,svazek,319,Výsledky opatření prováděných k odstranění schodku v platební bilanci ve styku s kapitalistickými státy a stav hmotného vyjasnění a naplnění dodávkových úkolů pro vývoz v roce 1961
4264585fd3fc46b79761cebd0d6f79a0,,složka,406,,5,,svazek,319,Výsledky 2. zasedání smíšené československo-rumunské vládní komise pro hospodářskou a vědeckotechnickou spolupráci
5a029df3c478462085fe5fde0695bc37,,složka,406,,6,,svazek,319,"Zapečetěná obálka (Uzavření dohod s Republikou Mali ve speciální oblasti)
"
b60ec2b8b00d439ca1ad2dddb33849db,,složka,406,,7,,svazek,319,Zajištění akce výstavby rozhlasového střediska Guinea
9ebf9ad6ff8040d88f421013d935c4c2,,složka,406,,8,,svazek,319,Pořádek oslav 100 let trvání Spolku českých lékařů
e150f47419344bf79ed5eef4f50f51ae,,složka,406,,9,,svazek,319,Směrnice k oslavám 44. výročí Velké říjnové socialistické revoluce a k Měsíci československo-sovětského přátelství
ea9f834aebf1491898e1ef4520f9b2b2,,složka,406,,10,,svazek,319,Účast členů Politického byra a členů vlády na oslavách Dne horníků
957186373d0f4edbbaa2aee9f5d647fe,,složka,406,,11,,svazek,319,Program pobytu oficiální delegace Nejvyššího sovětu SSSR v ČSSR
92a446a25ab34d029352fc919d94d7cf,,složka,406,,12,,svazek,319,Zaslání pozdravného telegramu Ústředního výboru Komunistické strany Belgie
e4725e7a809147dc9c2a35d6ca4c7061,,složka,406,,13,,svazek,319,Personální návrhy Ministerstva zahraničních věcí
faf705acf06a41a4974bdc796ddaf698,,složka,406,,15,,svazek,319,Státní návštěva prezidenta Kubánské republiky Dr. Osvaldo Dorticós Torrado v ČSSR
b653d823c01a4ba68777e646f070dfc1,,složka,406,,16,,svazek,319,Delegování zástupce Ústředního výboru KSČ na celokrajský aktiv tajemníků místního národního výboru Severočeského kraje a na manifestaci pracujících v Chomutově
e5086a0f8bb84ea9a67e475969d2f1eb,,složka,406,,17,,svazek,319,Uctění památky Václava Kopeckého
9241b9e21bf64e7eb1f1b62dddbca84c,,složka,406,,18,,svazek,319,"Článek Zdeňka Fierleingera pro časopis ""Nová doba"" (ústně)"
d7071470534a48e09e98d3f005d7b4f9,,složka,406,,19,,svazek,319,Dopis Ústředního výboru KSSS (ústně)
4b246992385c4a6b86f0bbbe085369af,,série,,,,,,,K informaci
33d18dc5efdf4ca6907c771de27fbe6c,,složka,406,,1inf,,svazek,319,Zpráva o průběhu žňových prací a nákupu
282faa0736754a109a17c393986057de,,série,,,,,,,Schůze Politického byra KSČ ze dne 5. září 1961
ba4bc5cca0ac4dbf91dfa989fc55d50c,,série,,,,,,,Program
5aa1065533734a3d8d844f6a7e71d084,,složka,407,,0,,svazek,320,Zápis
795cf6cf61a54b098536f0472a53683f,,složka,407,,1,,svazek,320,Plnění plánu těžby v ostravsko-karvinském revíru ve II. pololetí 1961
34176645f1bb46f6a652564a0111c4e8,,složka,407,,2,,svazek,320,Možnost výroby 9 těžkých mostových souprav v roce 1961
97ace053b82f4626a9d551df633e7a26,,složka,407,,3,,svazek,320,Náběh výroby středního obrněného pásového plovoucího transportéru TOPAS
ff966764d2c94039902a652076cb0125,,složka,407,,4,,svazek,320,Výrobní a odbytová situace malých dopravních letadel L 200 A a D
394781a7992e471a9cb0e964b562138e,,složka,407,,5,,svazek,320,Zavedení nového grafikonu vlakové dopravy 1961/62 a výsledky v jeho plnění
533d1588579b414cb79f5a4c480a0755,,složka,407,,6,,svazek,320,"Směrnice pro sestavení plánu kulturních, školských a vědeckých styků se zahraničím na rok 1962"
42b8abd058f4423f8db4c57ca6a640e1,,složka,407,,7,,svazek,320,Dosavadní výsledky a další úkoly v práci mezi obyvatelstvem ukrajinské národnosti v ČSSR
a7c9eeeff2eb455bbfe46cd52c2d1b2d,,složka,407,,8,,svazek,320,Církevně politická situace ve Východoslovenském kraji
7143778e6cb543f793640f13276a04bd,,složka,407,,9,,svazek,320,Pozdravný telegram Ústředního výboru KSČ k 50. narozeninám Todora Živkova
22c1c2c97e9a40d2816ac745ea97a3d1,,složka,407,,10,,svazek,320,Vyznamenání ke Dni československého tisku
3beb50ba6cb44048bf9c67b5198d0ca6,,složka,407,,11,,svazek,320,"Přijetí mongolského Řádu rudého praporu práce Jánem Teluchem, československým velvyslancem v MoLR"
2efe29febc3a4f37a5ceb6e6b477a527,,složka,407,,12,,svazek,320,Výměna kvalitní pšenice za ječmen a měkkou pšenici i od Jednotných zemědělských družstev
e3b1deb2d7704796bf14d5770e289df6,,složka,407,,13,,svazek,320,Řešení převodů půdy Jednotných zemědělských družstev a jednotlivě hospodařících rolníků do státních statků pro rok 1962
4c4f820f6bf74a2680077ba32ed36c0e,,složka,407,,14,,svazek,320,Příprava jednání s PLR o dalším prohloubení hospodářské spolupráce
8b16a59b255848f280dffc4c5bf79ca2,,složka,407,,15,,svazek,320,Zajištění příprav Revolučního odborového hnutí k V. světovému odborovému sjezdu v Moskvě
f1b9738d40a941ca84e6ed5c67edb2f5,,složka,407,,16,,svazek,320,Propůjčení medaile Jan Evangelista Purkyně profesoru MUDr. Zdeňku Myslivečkovi
fd95d9a21ce4436eae30a3ab315d8135,,složka,407,,17,,svazek,320,O disponování zásobami zrnin a brambor v případě mimořádné situace (ústně)
361a4a0679ac413ea92b0fd03154bb74,,složka,407,,18,,svazek,320,Přijetí venezuelské parlamentní delegace (ústně)
9955db735f754791b583875844293e9f,,složka,407,,19,,svazek,320,Jednání s delegací Kubánské revoluční vlády v Moskvě (ústně)
d4f77c2fe1cc4e9ea18f690f4e950c93,,série,,,,,,,Schůze Politického byra KSČ ze dne 12. září 1961
fc85acdafe5b4c56b6082eecd2322897,,série,,,,,,,Program
c0d641a5a0a14e4e88ad1d9b88d8b12b,,složka,408,,0,,svazek,321,Zápis
e85fd842aca04980b3a297cd6f2136ed,,složka,408,,1,,svazek,321,"Předběžné výsledky sčítání lidu, domů a bytů k 1. březnu 1961"
21e292ff144b4c6497100e1d61419dea,,složka,408,,2,,svazek,321,Alternativní řešení nemocenského a přídavků na děti v novém sociálním zabezpečení členů Jednotných zemědělských družstev
5e359856aaa44c3288254127bd8de19b,,složka,408,,3,,svazek,321,Plnění vládního usnesení o opatřeních k účinnému řešení problémů znečišťování ovzduší
e9a2c17d49d14039a033b924f0130bd3,,složka,408,,4,,svazek,321,Zpráva o hospodářských jednáních v Moskvě 27. 7. - 10. 8. 1961
ffa3b1b6c9334be880caedf6e613a413,,složka,408,,5,,svazek,321,Zpráva o výsledcích mimořádného zasedání Společného československo-německého výboru pro hospodářskou a vědeckotechnickou spolupráci
e93709233980455f950a7a1cd5330c79,,složka,408,,6,,svazek,321,Příprava na 9. zasedání porady představitelů států v Radě vzájemné hospodářské pomocí v Moskvě
782aed7374ed4b369ad8150d64dc3f75,,složka,408,,7,,svazek,321,Přípravy československé delegace na XVI. řádné zasedání Valného shromáždění Organizace spojených národů
d7958cf80ffd403f91420691546ec11f,,složka,408,,8,,svazek,321,Nová praxe při vystavování konzulských patentů a udělování exequatur
e5ce3958956649209f65cefe2f067073,,složka,408,,9,,svazek,321,Vytvoření československého pugwashského výboru
dafa089e18cf42e898cee9c26622e894,,složka,408,,10,,svazek,321,Zpráva generálního prokurátora o stavu socialistické zákonnosti na plenární schůzi Národního shromáždění a návrh na usnesení Národního shromáždění
24b501aaef7245a5ad9b89f5e5ac79ea,,složka,408,,11,,svazek,321,Organizační uspořádání plenární schůze Národního shromáždění ve dnech 18.-19. 9. 1961
380923c428ee4014b710dc9ba845c730,,složka,408,,12,,svazek,321,"Návrh zákona Slovanské národní rady, kterým se mění zákon Slovanské národní rady o jednacím a pracovním pořádku Slovanské národní rady"
ff49029f845a41538ee70701477338ff,,složka,408,,13,,svazek,321,"Výsledky amnestie prezidenta republiky z 9. 5. 1960, pokud jde o návrat uprchlíků ze zahraničí"
0f9846e7699e4a1e8db1573589a79ae7,,složka,408,,14,,svazek,321,Doplňující balzamování těla Klementa Gottwalda
e351acd782c946fa96931b170bc9f40f,,složka,408,,15,,svazek,321,Účast Zdeňka Fierlingera na slavnostním otevření nově zřízeného Muzea Antonína Dvořáka v Praze
7b5688a88db440939c7b40656518f281,,složka,408,,16,,svazek,321,Návrh na Václava Dědka za kandidáta na poslance Národního shromáždění pro volební obvod č. 93 Liberec-město
3e91472825334b2c9866ffd5d14c3572,,složka,408,,17,,svazek,321,Propůjčení Řádu práce členu korespondentu Československé akademie věd Antonínu Špačkovi
687efe8bac0c4315b316b6ef91430b10,,složka,408,,18,,svazek,321,Personální návrhy Ministerstva zahraničních věcí
46483f8754304462a31b8d6fd5b91be9,,složka,408,,19,,svazek,321,Plnění československých dodávek do SSSR v roce 1961
da701e3770ad44e5aae3f9e555c2065e,,složka,408,,20,,svazek,321,"Československa účast v činnosti Výboru pro udílení mezinárodních Leninových cen ""Za upevnění míru mezi národy"""
1f0126d7e97749bb88012ef21f453c23,,složka,408,,21,,svazek,321,Další rozvoj hospodářské spolupráce s Republikou Ghana
9db983850a884fd19aa0761554221faa,,složka,408,,22,,svazek,321,Vztahy k Albánské lidové republice
289cfe11ac5f4c548a481082faa3e9ae,,složka,408,,23,,svazek,321,"Odložení návštěvy prezidenta republiky Antonína Novotného ve Vietnamské demokratické republice, Kambodži a Indonésii"
ec97179dfbd342068e8ce07ef69f418c,,složka,408,,24,,svazek,321,Rozdělení rezortů po Václave Kopeckém
28d742b9cf2a4f4fbf1527cc30665b31,,složka,408,,25,,svazek,321,Dodatečné návrhy na vyznamenání ke Dni tisku
9b569852c55e44398142396e7885da25,,složka,408,,26,,svazek,321,Doprava cenin do Republiky Mali
2dcf33b9db474a86b892dddf52602066,,složka,408,,27,,svazek,321,Nabídka na poskytnutí půjčky
c3daca9c08a74be9819796dc313c99c0,,složka,408,,28,,svazek,321,Schválení delegace Ústředního výboru KSČ na XXII. sjezd KSSS
99fd7f918c724e5a8e5a40f018f4b2bd,,série,,,,,,,K informaci
98da75b8c0544796828793126dc4114e,,složka,408,,1inf,,svazek,321,Odpověď Ústředního výboru KSSS na dopis Ústředního výboru Albánské strany práce z 6. 7. 1961; záznam o cestě Nikity Chruščova po některých oblastech SSSR; dopis Albánské strany práce Maďarské socialistické dělnické straně
3f262c662cd74ef0b997baa56145fae2,,série,,,,,,,Schůze Politického byra KSČ ze dne 19. září 1961
663a8fec45f1451f8e4d0798ba4408ae,,série,,,,,,,Program
53ffdaf958ad46bbaab03bc00d288b4a,,složka,409,,0,,svazek,322,Zápis
899b1104ca4f4a54b0f23fe42cdafd9d,,složka,409,,1,,svazek,322,Zpráva  Krasnikovského o stavu v ostravsko-karvinském revíru
98082ea91f05468ab8747fa15c419fd3,,složka,409,,2,,svazek,322,Druhá konzultace s delegací Státní ekonomické rady SSSR o problémech rozvoje národního hospodářství ČSSR a o hospodářské spolupráci mezi ČSSR a SSSR v období generální perspektivy
79d9fcbb198f4dc591ff05bfb5d39540,,složka,409,,3,,svazek,322,Prověření otázek odřeknutých zařízení ČLR
50e65f83e93241f4bf0f612721c199df,,složka,409,,4,,svazek,322,Zajištění spolupráce s PLR a ostatními socialistickými státy v oblasti mírového využívání jaderné energie
e8b95894771c4f3a84f80b962747947e,,složka,409,,5,,svazek,322,Další rozšíření spolupráce v oblasti mírového využití jaderné energie mezi SSSR a ČSSR
ef29ab25c18e4e26971d5286e429d0e1,,složka,409,,6,,svazek,322,Záležitost dodávek bankovek a mincí do Guineje
24007cfb954c40ca8338553e06896842,,složka,409,,7,,svazek,322,Výsledky jednání československé delegace s nigerijskou vládní delegací
37b72b2e0f6e49328034b2854625e187,,složka,409,,8,,svazek,322,Návrhy k pobytu stranické a vládní delegace PLR v ČSSR
